geolocation_lat,geolocation_lng,seller_zip_code_prefix,seller_city,seller_state
-23.646246311207523,-46.66349868836885,4378,sao paulo,SP
-21.235015152374626,-50.46798178227244,16022,aracatuba,SP
-29.546857298676724,-50.77553403340213,95650,igrejinha,RS
-23.52833381848348,-46.61941011172019,3031,sao paulo,SP
-26.24064764899593,-49.392258941532816,89287,sao bento do sul,SC
-23.56788988703906,-46.57394821510183,3194,sao paulo,SP
-22.599254430886607,-47.37980963550319,13481,limeira,SP
-19.946047667913017,-44.03358192802733,32315,contagem,MG
-19.815080122684456,-43.97707954524207,31535,belo horizonte,MG
-22.653103179770355,-43.270073693010815,25251,duque de caxias,RJ
-19.612724470940563,-46.92442159204857,38182,araxa,MG
-20.58223091395927,-48.557197702608335,14784,barretos,SP
-23.26608248211083,-47.31279244463039,13311,itu,SP
-23.639620380229736,-46.50604149140166,9271,santo andre,SP
-23.304947270046764,-51.20519766871963,86065,londrina,PR
-20.15825132557966,-44.88243792415554,35501,divinopolis,MG
-21.576617276379825,-45.40111794775724,37048,varginha,MG
-23.665703457960586,-46.51808196779969,9015,santo andre,SP
-19.95866259017359,-44.19878943272789,32604,betim,MG
-26.16862248406491,-50.392861528512256,89460,canoinhas,SC
-28.673779235468725,-49.37314563727728,88801,criciuma,SC
-25.432110597005,-49.25976793963871,80060,curitiba,PR
-25.44450819623171,-49.17725474672523,83321,pinhais,PR
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-22.031991221156915,-47.87613457059884,13570,sao carlos,SP
-25.090806929770974,-50.15864960866176,84010,ponta grossa,PR
-22.68805598473656,-46.98525572799933,13912,jaguariuna,SP
-23.524194342489487,-46.613838068844046,3035,sao paulo,SP
-20.319585561169333,-40.32931938481735,29010,vitoria,ES
-20.15825132557966,-44.88243792415554,35501,divinopolis,MG
-22.972956517889177,-43.39706327699233,22775,rio de janeiro,RJ
-21.72886646318172,-48.68881488220222,14910,tabatinga,SP
-19.939688821541896,-43.97533764669048,30421,belo horizonte,MG
-20.80243626346376,-49.39562406741489,15025,sao jose do rio preto,SP
-23.53056214071786,-46.50599515084539,3550,sao paulo,SP
-23.50623786745398,-46.64043238758518,2022,sao paulo,SP
-26.491731442148883,-49.07562289508913,89251,jaragua do sul,SC
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-23.44549010713256,-46.45827561587512,7183,guarulhos,SP
-21.113772012461688,-42.92918155418069,36504,uba,MG
-29.45957919035882,-51.96768363129545,95900,lajeado,RS
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-8.138173275583135,-34.9322264583223,51250,recife,PE
-19.90714902346989,-43.95579553683124,31210,belo horizonte,MG
-29.66684200084112,-51.15445514217226,93608,estancia velha,RS
-20.83841198142741,-49.38082796951136,15085,sao jose do rio preto,SP
-23.40545272144952,-51.89969510559497,87043,maringa,PR
-22.98722237101393,-47.151072819246686,13056,campinas,SP
-23.53626695697963,-47.13489184347044,18130,sao roque,SP
-22.243203015748463,-45.71330344759827,37540,santa rita do sapucai,MG
-29.95355420966261,-51.103414237425575,94910,cachoeirinha,RS
-21.232267920465752,-43.77002363272546,36200,barbacena/ minas gerais,MG
-25.40444171696837,-49.34025084016421,82320,curitiba,PR
-26.91626999999994,-48.65245999999996,88301,itajai,SP
-23.56753031883281,-46.51205478799173,3477,sao paulo,SP
-23.657379641968312,-46.37402022795534,9434,ribeirao pires,SP
-22.21809435900965,-49.819059875867154,17560,vera cruz,SP
-22.971647510075705,-46.53361841170685,12914,braganca paulista,SP
-19.893454436332657,-44.03400171616229,32140,contagem,MG
-23.959748294477464,-46.31359166374292,11015,santos,SP
-27.60066334139297,-48.51412134485542,88037,florianopolis,SC
-21.210104711049134,-47.80139005429387,14020,ribeirao preto,SP
-28.28944621405989,-52.79412331824494,99500,carazinho,RS
-5.877772274940695,-35.21715973245594,59152,parnamirim,RN
-23.626053031363607,-46.554888478215695,9560,sao caetano do sul,SP
-23.723129438830654,-46.557639356367936,9810,sao bernardo do campo,SP
-23.586145389375964,-46.72796029067322,1530,sao paulo,SP
-22.838587916757028,-47.05613833995561,13086,campinas,SP
-25.425497629753597,-49.26880418595993,80020,curitiba,PR
-25.548584861815545,-54.58121020316589,85851,foz do iguacu,PR
-23.448281036643923,-47.48873627920402,18074,sorocaba,SP
-23.544421691355613,-46.78839877935824,6080,osasco,SP
-23.55775014393556,-46.80815711799397,6162,osasco,SP
-19.91536512294426,-43.89890719539499,30285,belo horizonte,MG
-23.540860990564934,-46.64385528059898,1210,sao paulo,SP
-23.51937483109403,-46.19269037743349,8710,mogi das cruzes,SP
-23.194155763010308,-47.26601382366275,13322,salto,SP
-23.539098006665103,-46.48619464224707,3568,sao paulo,SP
-28.281003423550747,-54.258283178397335,98803,santo angelo,RS
-22.86933515510882,-43.21992800026346,21941,rio de janeiro,RJ
-23.656293518994904,-46.55412213733605,9060,santo andre,SP
-25.453155877315545,-49.2850395992267,80240,curitiba,PR
-21.253339982915808,-48.32841354256132,14870,jaboticabal,SP
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-19.95455748237063,-43.93409969455826,30315,belo horizonte,MG
-20.90094932674236,-47.58906832178506,14315,batatais,SP
-23.41848622413047,-51.92625934548862,87030,maringa,PR
-22.94509412337182,-46.99793671529901,13272,valinhos,SP
-23.55326966472387,-46.52063010935424,3448,sao paulo,SP
-23.537511255832708,-46.63705730743676,1212,sao paulo,SP
-23.23009940009024,-45.90094499999999,12240,sao jose dos campos,SP
-23.620032660280465,-46.67092443075191,4615,sao paulo,SP
-21.115824844597675,-48.97245537912351,15804,catanduva,SP
-23.678798920064235,-46.45947764149177,9360,maua,SP
-23.44803925506378,-46.421980491257415,7241,guarulhos,SP
-25.401775500000003,-49.22824049999999,82515,curitiba,PR
-23.456818505027293,-52.04686328687023,87140,paincandu,PR
-22.85275770752771,-47.05510214136723,13087,campinas,SP
-27.640472922992824,-48.71401842605415,88136,palhoca,SP
-22.404280214539902,-47.57843446971193,13503,rio claro,SP
-23.551706513599484,-46.260979398542325,8752,mogi das cruzes,SP
-23.7622680628159,-46.46728047262276,9163,santo andre,SP
-23.493106676380638,-46.679616398003326,2750,sao paulo,SP
-22.899782764383268,-43.22853469954991,20910,rio de janeiro,RJ
-22.275728018449303,-42.534192608244,28605,nova friburgo,RJ
-23.194155763010308,-47.26601382366275,13322,salto,SP
-23.62510448987245,-46.72835260796926,5713,sao paulo,SP
-23.50257293484837,-46.69754189370448,2925,sao paulo,SP
-22.114931849301893,-43.20418377871129,25803,tres rios,RJ
-20.806068345905757,-49.50314249273567,15130,mirassol,SP
-23.532002287812357,-46.71904940590918,5083,sao paulo,SP
-22.933200411915568,-47.04106490766075,13043,campinas,SP
-19.97683947121829,-44.00208279362338,30620,belo horizonte,MG
-23.54487359810152,-46.64030309449483,1042,sao paulo,SP
-23.25777249999993,-45.82569514299996,12228,sao jose dos campos,SP
-23.66721675288362,-46.49913206319721,9111,santo andre,SP
-20.619786901756022,-49.64820320291271,15170,tanabi,SP
-23.57282057729816,-46.52329640383172,3470,sao paulo,SP
-16.671296999999946,-49.23724849999997,74645,goiania,GO
-21.12574332854103,-42.92260482854105,36500,uba,MG
-21.858555070695942,-47.48403458197557,13660,portoferreira,SP
-22.728757813992896,-43.40293031275059,26125,belford roxo,RJ
-23.527569467943906,-46.53422207369149,3643,sao paulo,SP
-23.48355410407413,-47.45381582237861,18080,sorocaba,SP
-23.71300796869756,-46.69256515971141,4810,sao paulo,SP
-23.50542926894224,-46.54869177407812,7032,guarulhos,SP
-20.916468353698388,-47.574216767527176,14312,batatais,SP
-23.48783178573488,-46.6888785663339,2737,sao paulo,SP
-23.5427504782077,-46.86625768361591,6449,barueri,SP
-23.623587681372296,-46.59150604163539,4255,sao paulo,SP
-23.5475884118818,-46.421000747994654,8410,sao paulo,SP
-23.457428518177625,-46.56396476894224,7074,guarulhos,SP
-23.442173999999994,-47.45493449999999,18087,sorocaba,SP
-23.667843855675457,-46.66038973120199,4403,sao paulo,SP
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-23.0122137105142,-47.52203973160603,13360,capivari,SP
-21.75910441993188,-48.16642293075191,14806,araraquara,SP
-15.906466093180695,-47.77423989072256,71691,brasilia,DF
-21.760806096824155,-48.17228519205648,14802,araraquara,SP
-22.995677703232374,-46.857106243157794,13257,itatiba,SP
-15.746057999999998,-47.894445,70767,brasilia,DF
-23.58454739993657,-46.67456147821567,4534,sao paulo,SP
-22.86881073397188,-43.2496625858511,21041,rio de janeiro,RJ
-23.431481257369107,-51.85490851643521,87114,sarandi,PR
-23.523367358589653,-46.46705568665242,8223,sao paulo,SP
-23.63133471752179,-46.75945889273972,5767,sao paulo,SP
-23.540699932021333,-47.45842622799934,18110,votorantim,SP
-23.01133469499096,-43.45025641534424,22790,rio de janeiro,RJ
-23.618364275958324,-46.94004136202083,6700,cotia,SP
-23.548840889809025,-46.523309280598994,3520,sao paulo,SP
-22.73824150585765,-46.8958585777586,13920,pedreira,SP
-21.33657673516688,-47.74963189171813,14140,cravinhos,SP
-25.464029318048183,-49.30472794690424,80310,curitiba,PR
-25.43084570358929,-49.29763028559067,80710,curitiba,PR
-15.656754584921352,-47.808582687413306,73020,brasilia,DF
-23.500094175688144,-46.39903692936692,8140,sao paulo,SP
-27.10060820622856,-52.64124589560222,89803,chapeco,SP
-17.729883908082964,-49.12801264983615,75650,morrinhos,GO
-23.581373061053768,-46.6178758329102,1545,sao paulo,SP
-20.928623885001464,-48.49299639722605,14709,bebedouro,SP
-20.278684445467096,-40.332859323619374,29032,vitoria,ES
-16.663544326261984,-49.27264913022401,74560,goiania,GO
-26.297897521784314,-48.84623041326677,89201,joinville,SC
-23.502832083530578,-46.78519421885273,6268,osasco,SP
-29.44175457955597,-51.96130964790591,95913,lajeado,RS
-25.316851361274026,-49.30459161975918,83507,almirante tamandare,PR
-22.09785593377639,-51.40156940368525,19025,presidente prudente,SP
-23.633015143776277,-46.70610495351717,4719,sao paulo,SP
-20.5342210194687,-48.56356843130872,14781,barretos,SP
-23.82834010075353,-46.1430173832652,11250,bertioga,SP
-23.47943470191586,-46.723279934502834,2941,sao paulo,SP
-23.54498660505508,-46.63345367485142,1022,sao paulo,SP
-30.15946930410813,-50.832839089335735,94451,viamao,RS
-23.49266694338963,-46.649278230509495,2537,sao paulo,SP
-3.74398789869582,-38.51979040161001,60110,fortaleza,CE
-5.84026560421836,-35.20826026672055,59077,natal,RN
-23.48029674271453,-46.71122495337295,2972,sao paulo,SP
-23.21955226311385,-46.88331318927813,13210,jundiai,SP
-20.889600826708687,-49.57165655226015,15155,jaci,SP
-21.801414691524894,-46.54455938110862,37704,pocos de caldas,MG
-23.387311444268136,-51.44520034138108,86702,arapongas,PR
-29.616140787882497,-52.17587557262544,95800,venancio aires,RS
-22.89002472433818,-43.23590644033692,20930,rio de janeiro,RJ
-19.92214631334759,-43.92783530223908,30150,belo horizonte,MG
-23.60520201165676,-46.61844120275258,4130,sao paulo - sp,SP
-25.458783139332883,-49.23258518552723,81530,curitiba,PR
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-25.38321753667202,-49.24633927996784,82540,curitiba,PR
-23.552512530494816,-51.46349357996916,86800,apucarana,PR
-19.878513898894187,-43.95694702879617,31255,belo horizont,MG
-22.599254430886607,-47.37980963550319,13481,limeira,SP
-25.508669747227305,-49.33026677895873,81350,curitiba,PR
-22.87471779793991,-43.348188021524514,21340,rio de janeiro,RJ
-30.013169904996133,-51.19853892141162,90240,porto alegre,RS
-23.485253731057767,-46.73312974854289,5138,sao paulo,SP
-22.842290284753936,-43.29762071175495,21210,rio de janeiro,RJ
-23.483785075768957,-46.54155402025511,7025,guarulhos,SP
-23.541577961711493,-46.64160722329613,1035,sao paulo,SP
-23.52399579739165,-46.51294318734492,3655,sao paulo,SP
-22.331248866205637,-46.9225796260173,13848,mogi guacu,SP
-22.01139055955482,-47.886487092764376,13560,sao carlos,SP
-22.931426544866625,-53.13375928731349,87900,loanda,PR
-23.61041811434591,-46.63263307660568,4141,sao paulo,SP
-21.812698026371937,-48.15183966694556,14808,araraquara,SP
-25.43328294393789,-49.28042347446478,80430,curitiba,PR
-24.984995373593296,-53.47775799446008,85804,cascavel,PR
-23.63058688480546,-46.61784924409308,4133,sao paulo,SP
-29.61302126020832,-51.176436353703785,93900,ivoti,RS
-23.522790877315536,-46.53604251012755,3635,sao paulo,SP
-23.68729227976227,-46.6417415487045,4424,sao paulo,SP
-19.92449229586244,-43.947039608806,30170,belo horizonte,MG
-25.43548786011886,-49.270213781291496,80010,curitiba,PR
-23.48770416180969,-46.41534043450283,8180,sao paulo,SP
-23.551982748542898,-46.48510296003805,3589,sao paulo,SP
-23.11527383783278,-50.17926898432253,86385,andira-pr,PR
-23.6436479625422,-46.56386065319333,9572,sao caetano do sul,SP
-7.166570159668693,-34.84785617973028,58073,joao pessoa,PB
-26.83365489702238,-49.26170944102369,89120,timbo,SC
-23.6442788484621,-46.66304850360666,4361,sao paulo,SP
-25.508669747227305,-49.33026677895873,81350,curitiba,PR
-21.311150026298016,-49.0511614229539,15840,itajobi,SP
-23.55920378766813,-46.80348418373821,6154,osasco,SP
-23.58343069747245,-46.50203424424373,3933,sao paulo,SP
-30.02445275114225,-51.21118835646234,90220,porto alegre,RS
-23.420739085916825,-51.41460369847018,86706,arapongas,PR
-23.681251529834388,-46.509166226470136,9130,santo andre,SP
-23.39888374540156,-46.32526700508771,7400,aruja,SP
-22.01139055955482,-47.886487092764376,13560,sao carlos,SP
-22.872417407209937,-48.43285474838039,18611,botucatu,SP
-27.64301988374891,-48.6725565749633,88132,palhoca,SC
-26.999696999999948,-48.63513949999995,88330,balneario camboriu,SC
-24.026786758814687,-46.49304889148245,11704,praia grande,SP
-19.95866259017359,-44.19878943272789,32604,betim,MG
-23.49360109019567,-46.50247661157595,3820,sao paulo,SP
-20.474084262411907,-45.424321458052006,35570,formiga,MG
-29.681001176488756,-51.07531051934418,93700,campo bom,RS
-23.52164183207347,-46.64747554830047,1131,sao paulo,SP
-23.617823004822213,-46.79358236394467,6780,taboao da serra,SP
-23.56252661032884,-46.79832374505576,6132,osasco,SP
-23.52773504025041,-46.64480016028046,1127,sao paulo,SP
-23.037596029379426,-49.163361189515406,18760,cerqueira cesar,SP
-23.14492333670709,-46.539830386938746,12952,atibaia,SP
-21.25596634406299,-49.13125191775373,15845,marapoama,SP
-29.35673031855486,-51.776912825441656,95885,imigrante,RS
-25.44145496502972,-49.31273063488947,80740,curitiba,PR
-23.532772472991248,-47.16937115902071,18120,mairinque,SP
-25.550486998908475,-49.18996687114555,83020,sao jose dos pinhais,SP
-22.031991221156915,-47.87613457059884,13570,sao carlos,SP
-23.536840620318525,-46.640393035807016,1207,sao paulo sp,SP
-23.600486945034405,-46.6846314923826,4558,sao paulo,SP
-29.16957635052199,-51.164852512339095,95020,caxias do sul,RS
-22.3970091627978,-46.94545202732525,13843,mogi guacu,SP
-23.54188300998332,-46.63991946670314,1039,sao paulo,SP
-22.8961084117468,-43.18164216911137,20081,rio de janeiro / rio de janeiro,RJ
-30.04623721344161,-51.18559141220381,90670,porto alegre,RS
-23.653211574239744,-46.55446338438468,9070,santo andre,SP
-26.25413501236067,-48.87133423020441,89219,joinville,SC
-23.61202394892955,-46.695471966703145,4571,sao paulo,SP
-22.828654864562257,-47.267296160568925,13170,sumare,SP
-29.430489990467024,-52.00653647329336,95910,lajeado,RS
-22.07406456966723,-46.5864399743845,37795,andradas,SP
-23.42880633856904,-51.97183135000928,87015,maringa,PR
-23.46658982202164,-46.63928171838316,2611,sao paulo,SP
-20.15825132557966,-44.88243792415554,35501,divinopolis,MG
-23.62329475185692,-46.62806929174686,4123,sao paulo,SP
-23.462010764197984,-46.59467629700311,2316,sao paulo,SP
-22.936378144309987,-43.32533727849932,22745,rio de janeiro,RJ
-22.768359461332945,-43.41858851419744,26230,nova iguacu,RJ
-23.29818595956356,-45.974828011182304,12327,jacarei,SP
-23.661923109309388,-46.626498057122376,9931,diadema,SP
-23.66875959201334,-46.53653409354255,9190,sando andre,SP
-25.45871651095423,-49.30218888165614,80320,curitiba,PR
-24.678382498485828,-53.61770674181568,85906,toledo,PR
-22.78581289392769,-43.30804347053546,25070,duque de caxias,RJ
-23.55424324701369,-46.584472683594,3178,sao paulo,SP
-20.54822779974972,-47.395897060007975,14403,franca,SP
,,72580,brasilia,DF
-22.802054627807152,-47.30784990256127,13382,nova odessa,SP
-23.507324736473898,-46.88916151453831,6420,barueri,SP
-23.55998525783373,-46.67937773146178,5413,sao paulo,SP
-8.063535009451277,-34.91839938834342,50751,recife,PE
-22.73306060560335,-47.17829082930352,13145,paulinia,SP
-20.405604560394835,-49.99195266803888,15502,votuporanga,SP
-22.843339095273503,-46.320408988369685,37640,extrema,MG
-20.73348478239254,-48.88823835248024,15400,olimpia,SP
-22.568907864569766,-47.37619564683011,13486,limeira,SP
-23.560566359426364,-46.65761042867444,1311,sao paulo,SP
-23.611654194010004,-46.63258761587511,4142,sao paulo,SP
-23.465304114698757,-46.51148732089968,7112,guarulhos,SP
-23.665703457960586,-46.51808196779969,9015,santo andre,SP
-22.905484999999945,-44.31928415699997,23943,angra dos reis rj,RJ
-23.665703457960586,-46.51808196779969,9015,santo andre,SP
-23.60978638462481,-46.75740105595065,6763,taboao da serra,SP
-23.5259237463212,-46.642131776011375,1129,sao paulo,SP
-23.53751282051502,-46.802685846524746,6180,osasco,SP
-27.14105704919435,-48.96146112936535,88359,brusque,SC
-23.30663451154119,-51.16454999999999,86020,londrina,PR
-19.8824409955566,-43.92902237968148,31160,belo horizonte,MG
-24.709844492474502,-53.75003279931422,85904,toledo,PR
-23.770933593035988,-53.2903517529053,87505,umuarama,PR
-23.530915571469773,-46.68060941548848,5008,sao paulo,SP
-21.301705697260985,-50.33198634467411,16200,birigui,SP
-23.611654194010004,-46.63258761587511,4142,sao paulo,SP
-3.723306129061096,-38.527235004991645,60025,fortaleza,CE
-22.769479932943707,-42.923650975792896,24855,rio de janeiro,RJ
-25.393345281980704,-49.35098627800838,82400,curitiba,PR
-25.439106561486454,-49.23689875714125,80050,curitiba,PR
-16.711414860017403,-49.26711541248844,74230,goiania,GO
-27.783656327360223,-52.8078324850087,99670,ronda alta,RS
-23.526508568411355,-46.731702782676464,5303,sao  paulo,SP
-23.504769581649203,-46.62470303231384,2030,sao paulo,SP
-23.56351781487679,-46.584379697472464,3185,sao paulo,SP
-23.478102779882025,-46.71737617425583,2976,sao paulo,SP
-23.962341006335212,-46.37834981603576,11370,sao vicente,SP
-28.46951928224586,-48.99324969252177,88704,tubarao,SC
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-25.39247780481249,-49.16387036029701,83327,pinhais/pr,PR
-29.6960435029035,-51.24351819389478,93180,portao,RS
-22.73306060560335,-47.17829082930352,13145,paulinia,SP
-22.737278419931872,-47.31266995989381,13478,americana,SP
-25.50714419618402,-49.27207460483913,81810,curitiba,PR
-24.49203032806276,-47.83413137913321,11900,registro,SP
-20.474084262411907,-45.424321458052006,35570,formiga,MG
-23.304947270046764,-51.20519766871963,86065,londrina,PR
-25.47727317456296,-49.32436710519932,81320,curitiba,PR
-23.547426852068774,-46.49706910491086,3561,sao paulo,SP
-23.68080098473656,-46.6840241297536,4445,sao paulo,SP
-25.45005712155927,-49.2606739118818,80220,curitiba,PR
-26.89920664224707,-49.08352347071387,89030,blumenau,SC
-25.506504042183643,-49.234914267961294,81730,curitiba,PR
-22.86881073397188,-43.2496625858511,21041,rio de janeiro,RJ
-22.11545190136955,-51.39640853541775,19023,presidente prudente,SP
-23.672131057580494,-46.5974528287911,9687,ao bernardo do campo,SP
-23.53930161993744,-46.39311345476973,8452,sao paulo,SP
-23.552456794881493,-46.78012559033992,6060,osasco,SP
-25.397971942264448,-49.24103753690352,82510,curitiba,PR
-29.91685197169481,-51.17985034021047,92010,canoas,RS
-21.1774515925616,-47.79583295337295,14090,ribeirao preto,SP
-23.521227914577057,-46.4189486025351,8032,sao paulo,SP
-22.264093569966427,-46.15856420525942,37564,borda da mata,MG
-23.55156260866176,-46.64021297307979,1319,sao paulo,SP
-22.262246907755888,-42.53263473187971,28630,nova friburgo,RJ
-23.687830870996216,-46.61065511474994,9912,diadema,SP
-20.18523031987543,-44.773348626815135,35557,carmo do cajuru,MG
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-23.58353292305826,-46.48957476496762,3951,sao paulo,SP
-23.44557935276127,-46.53198386081135,7123,guarulhos,SP
-25.08190948098565,-50.13386723910784,84020,ponta grossa,PR
-23.525436666945577,-46.413071696087485,8431,sao paulo,SP
-23.681542547319527,-46.70780575451552,4773,sao paulo,SP
-23.502832083530578,-46.78519421885273,6268,osasco,SP
-23.547994679987315,-46.5406987209302,3423,sao paulo,SP
-23.46658982202164,-46.63928171838316,2611,sao paulo,SP
-22.97590551067581,-43.18963171717928,22061,rio de janeiro,RJ
-23.571257720785987,-46.69633123175024,5424,sao paulo,SP
-25.41420518595992,-49.259492785590666,80030,curitiba,PR
-23.630417161261416,-46.82669592270185,6807,embu das artes,SP
-25.42552957617298,-49.254479518177625,80045,curitiba,PR
-21.26939795334422,-48.68728548231494,15940,fernando prestes,SP
-17.851690337506167,-41.49361034261445,39801,castro pires,MG
-23.548840889809025,-46.523309280598994,3520,sao paulo,SP
-22.410052544109128,-46.97276509151268,13806,mogi mirim,SP
-21.83948265963376,-46.88952885213608,13880,vargem grande do sul,SP
-23.52870986955392,-46.5417239089676,3638,sao paulo,SP
-23.631559910352596,-46.6425834888915,4310,sao paulo,SP
-23.45543839716661,-46.74349258148175,5181,sao paulo,SP
-25.43084570358929,-49.29763028559067,80710,curitiba,PR
-27.592978505193035,-48.43589647774464,88061,florianopolis,SC
-23.43435209908248,-46.54289717277396,7082,guarulhos,SP
-22.943830511384977,-47.11233196480047,13060,campinas,SP
-23.582604528253924,-46.73785580900351,5594,sao paulo,SP
-23.720745783772987,-46.548089706907525,9721,sao bernardo do campo,SP
-22.402133192076768,-47.56233402025511,13500,rio claro,SP
-25.454342472387303,-49.22258337676727,82940,curitiba,PR
-22.105021567709144,-50.1738866856198,17580,pompeia,SP
-20.405604560394835,-49.99195266803888,15502,votuporanga,SP
-27.99110094793968,-54.84605581154811,98975,campina das missoes,RS
-21.185944576067463,-47.81498292186677,14110,ribeirao preto,SP
-23.524579026371946,-46.50647830613423,3658,sao paulo,SP
-23.535535799324883,-46.64305202830518,1206,sao paulo,SP
-25.4335612739339,-49.29695352080336,80730,curitiba,PR
-23.49636707533955,-47.43890030979464,18015,sorocaba,SP
-23.62880268351412,-46.69123743429186,4708,sao paulo,SP
-28.680422038680614,-49.36995209892042,88802,criciuma,SC
-16.6484115,-49.31119124999999,74565,goiania,GO
-23.112774381969185,-46.5488845105504,12940,atibaia,SP
-23.00180593458236,-45.54978729572508,12062,taubate,SP
-23.468440512490595,-46.72068807496815,2955,sao paulo,SP
-21.15613133316094,-47.74568764755373,14079,ribeirao preto,SP
-23.681542547319527,-46.70780575451552,4773,sao paulo,SP
-23.56573882697004,-46.82322005984521,6340,carapicuiba,SP
-22.837704326139622,-42.09941559909131,28941,sao pedro da aldeia,RJ
-25.440714449910494,-49.188443906024766,83323,pinhais,PR
-21.7664768468313,-48.83154737836604,14940,ibitinga,SP
-23.190243653067117,-47.291570633360266,13321,salto,SP
-22.193082052455427,-49.948926747706174,17510,marilia,SP
-23.50247657869377,-46.85563438418507,6455,barueri,SP
-20.189440990108366,-48.02461316345813,14530,miguelopolis,SP
-15.866991460932812,-48.06216204981815,72304,brasilia,DF
-23.51082058312654,-46.5508611777656,3701,sao paulo,SP
-23.48415445322872,-46.64868009824575,2470,sao paulo,SP
-8.04465322675859,-34.896786286427385,52020,recife,PE
-22.895876357204664,-47.0791850342778,13070,campinas,SP
-23.55971076646229,-46.8303535073357,6330,carapicuiba,SP
-23.498115496249092,-47.51679150000001,18053,sorocaba,SP
-23.566230979700467,-46.58020347785505,3187,sao paulo,SP
-23.323581622627877,-46.571516434161296,7600,mairipora,SP
-21.162702972351784,-48.97639517069088,15810,catanduva,SP
-25.3790622139032,-49.22700417208608,82620,curitiba,PR
-23.51654350320264,-46.61056315903973,2050,sao paulo,SP
-23.65250284762537,-46.66809535567546,4367,sao paulo,SP
-22.23625902550063,-48.72307610479663,17230,itapui,SP
-22.908292093622787,-47.09417761615002,13033,campinas,SP
-22.389386316926604,-43.131794488742194,25730,petropolis,RJ
-22.898536428530225,-47.063125168330544,13023,campinas,SP
-23.499318080212344,-46.578124372468125,2134,sao paulo,SP
-21.420179371992425,-45.959964474046224,37135,alfenas,MG
-23.543135968636395,-46.62371555453289,3006,sao paulo,SP
-23.695889045942334,-46.58174395098847,9861,sbc,SP
-25.472734941716197,-49.30563836747645,80330,curitiba,PR
-23.59436349708581,-46.54121411518264,3265,sao paulo,SP
-25.45005712155927,-49.2606739118818,80220,curitiba,PR
-22.826646152351035,-42.99987757664625,24710,sao goncalo,RJ
-23.285663979155043,-51.18045084353287,86076,londrina,SP
-23.675905499567303,-46.75188111226845,4905,sao paulo,SP
-22.73824150585765,-46.8958585777586,13920,pedreira,SP
-21.129687082360803,-48.959593387071685,15806,catanduva,SP
-22.83891259127456,-43.34313234341075,21545,rio de janeiro,RJ
-22.264093569966427,-46.15856420525942,37564,borda da mata,MG
-22.07406456966723,-46.5864399743845,37795,andradas,MG
-10.32111888729693,-36.5783575701788,49980,neopolis,SE
-23.462597421592825,-46.3353165488443,8599,itaquaquecetuba,SP
-22.40983742501461,-48.45042421567509,17320,mineiros do tiete,SP
-23.2256361212416,-46.8352505773309,13224,varzea paulista,SP
-23.549693280599,-46.49264250874256,3563,sao paulo,SP
-23.327466916607417,-46.714120333285926,7859,franco da rocha,SP
-22.402133192076768,-47.56233402025511,13500,rio claro,SP
-23.545282500000003,-46.828647,6332,carapicuiba,SP
-23.151712385018914,-46.97128780668247,13212,jundiai,SP
-25.393345281980704,-49.35098627800838,82400,curitiba,PR
-21.174925033585303,-47.7686162776848,14092,ribeirao preto,SP
-21.152969235356927,-47.77227625506376,14075,ribeirao preto,SP
-19.984916225972547,-43.94683283226102,34006,nova lima,MG
-21.230927487768454,-43.79341425698508,36201,barbacena,MG
-23.263785424892976,-45.91583795162459,12238,sao jose dos campos,SP
-23.678798920064235,-46.45947764149177,9360,maua,SP
-23.390882787090632,-46.71565843233893,7747,caieiras,SP
-23.62358155176294,-46.61056007369148,4160,sao paulo,SP
-23.699353075768943,-46.5600310818858,9725,sao bernardo do campo,SP
-23.69931254058364,-46.501432357095794,9131,santo andre,SP
-21.069170059436985,-50.14388889015095,15290,buritama,SP
-20.50234199999999,-47.4215895,14407,franca,SP
-23.748416432474365,-53.29690112215509,87504,umuarama,PR
-17.729883908082964,-49.12801264983615,75650,morrinhos,GO
-27.63476848098565,-52.28029411864509,99700,erechim,RS
-23.587964350055916,-48.050515104990346,18200,itapetininga,SP
-23.625255719401,-46.69674106647811,4710,sao paulo,SP
-23.531338948381293,-46.55065022286344,3631,sao paulo,SP
-23.23009940009024,-45.90094499999999,12240,sao jose dos campos,SP
-22.338621,-47.17603125,13835,conchal,SP
-23.56336298733478,-46.4596838214109,8270,sao paulo,SP
-26.841107282367645,-52.982327822317785,89870,pinhalzinho,SC
-23.49636707533955,-47.43890030979464,18015,sorocaba,SP
-30.00731246906908,-51.19422244408211,90230,porto alegre,RS
-23.54268733028447,-46.59453248320733,3062,sao paulo,SP
-23.171341746321207,-45.82053206411217,12224,sao jose dos campos,SP
-21.915727706969644,-47.62033250569028,13690,descalvado,SP
-23.944502325841068,-46.33124278031053,11075,santos,SP
-24.75751269190114,-51.76142521085123,85200,pitanga,PR
